f1_url_length,f2_hostname_length,f3_has_ip,f4_dot,f5_hyphen,f6_at,f7_question,f8_ampersand,f9_pipe,f10_equal,f11_underscore,f12_tilde,f13_percent,f14_slash,f15_asterisk,f16_colon,f17_comma,f18_semicolon,f19_dollar,f20_space_or_%20,f21_www,f22_.com,f23_http,f24_//,f25_https,f26_ratio_digits_url,f27_ratio_digits_hostname,f28_punycode,f29_port,f30_tld_in_path,f31_tld_in_subdomain,f32_abnormal_subdomain,f33_num_subdomains,f34_prefix_suffix,f35_random_domain,f36_shortening_service,f37_path_extension,f38_num_redirections,f39_num_external_redirections,f40_num_words_url,f41_max_char_repeat_url,f42_shortest_word_url,f45_longest_word_url,f48_avg_word_length_url,f43_shortest_word_hostname,f46_longest_word_hostname,f49_avg_word_length_hostname,f44_shortest_word_path,f47_longest_word_path,f50_avg_word_length_path,f51_phish_hints,f52_brand_in_domain,f53_brand_in_subdomain,f54_brand_in_path,f55_suspicious_tld,f56_https_resources,f57_http_resources,f58_external_domains_count,f59_relative_urls,f60_inline_scripts,f61_external_scripts,f62_password_inputs,f63_hidden_inputs,f64_forms_count,f65_iframe_count,f66_images_count,f67_links_count,f68_redirect_meta,f69_language_mismatch,f70_h1_count,f71_h2_count,f72_js_cookies_set,f73_js_cookies_read,f74_total_cookies,f75_input_fields_total,f76_input_fields_without_labels,f77_input_fields_suspicious_names,f78_favicon_mismatch,f79_logo_count,f80_has_ssl_seal,f81_has_copyright,f82_data_uri_count,f83_javascript_uri_count,f84_urgent_words_count,f85_form_action_external,f86_password_related_words,f87_security_related_words,f88_dom_depth,f89_dom_nodes,f90_dom_leaf_ratio,f91_external_css,f92_inline_styles,f93_style_tags,f94_inline_events,f95_obfuscated_events,f96_internal_resources,f97_external_resources,f98_external_resource_ratio,is_phishing
35,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,3,11,5.8,3,11,5.666666666666667,7,7,7.0,1,0,0,0,0,14,1,12,3,5,9,1,1,4,0,1,59,0,0,0,0,0,0,0,6,4,3,0,1,0,1,0,0,0,0,7,0,13,294,0.17006802721088435,5,1,1,1,0,3,15,0.8333333333333334,0
53,9,0,1,0,0,1,2,0,3,0,0,0,5,0,1,0,0,0,0,0,0,1,1,1,0.20754716981132076,0.0,0,0,0,0,0,0,0,0,0,0,1,0,11,3,2,6,3.6363636363636362,2,6,4.0,2,5,3.5,0,0,0,0,0,22,0,21,5,24,14,0,1,1,2,13,25,0,0,0,2,0,0,0,2,2,1,0,1,0,1,0,0,0,0,0,0,11,189,0.30158730158730157,3,15,0,4,0,15,22,0.5945945945945946,0
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,1,1,1,1,0.12,0.1875,0,1,0,0,0,1,0,0,0,0,0,0,5,3,3,5,3.6,3,4,3.25,0,0,0,0,1,0,0,0,14,0,10,0,2,12,0,0,0,0,9,72,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,8,0,15,2,21,930,0.25161290322580643,1,124,2,0,0,28,14,0.3333333333333333,0
31,23,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,19,8.666666666666666,3,19,11.0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7,20,0.35,1,0,1,0,0,1,0,0.0,1
29,21,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.13793103448275862,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,17,8.0,3,17,10.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,0.20689655172413793,0,1,1,0,0,0,1,1.0,1
18,11,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0.05555555555555555,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,7,4.666666666666667,3,7,5.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7,20,0.35,1,0,1,0,0,1,0,0.0,1
36,13,0,2,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.027777777777777776,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,2,10,4.666666666666667,3,5,3.6666666666666665,0,0,0,0,0,0,0,0,7,0,18,0,1,6,0,0,1,2,14,221,0,0,1,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24,1603,0.29507174048658763,4,8,1,0,0,15,7,0.3181818181818182,0
71,14,0,3,2,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,12,3,3,6,4.166666666666667,3,6,4.0,3,6,4.125,0,0,0,0,0,4,0,1,0,5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,49,0.5102040816326531,1,2,1,0,0,20,4,0.16666666666666666,0
46,9,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,10,5.428571428571429,3,5,4.0,4,10,6.25,0,0,0,0,0,5,0,13,0,3,7,0,4,1,0,3,46,0,0,1,0,0,0,0,5,5,0,0,1,0,1,0,0,0,0,0,1,11,195,0.29743589743589743,4,5,0,0,0,20,5,0.2,0
17,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,3,6,4.333333333333333,3,6,4.5,0,0,0,0,0,0,0,0,12,0,65,0,14,2,0,0,0,0,0,572,0,0,0,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6,54,18,1702,0.099882491186839,1,8,3,0,0,0,12,1.0,0
24,15,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,11,6.333333333333333,3,11,7.0,0,0,0,0,0,0,0,0,15,0,6,0,3,3,0,0,2,0,30,123,0,0,2,30,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,11,418,0.23444976076555024,1,30,0,0,0,5,15,0.75,0
138,12,0,5,0,0,2,0,0,2,1,0,0,11,0,3,0,0,0,0,0,2,3,3,0,0.10144927536231885,0.0,0,0,0,0,0,1,0,0,0,0,3,3,18,2,2,24,6.388888888888889,2,6,3.3333333333333335,6,8,7.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0.35,0,1,1,0,0,0,0,0,0
76,25,0,5,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,1,1,0.11842105263157894,0.08,0,0,1,0,0,2,1,0,0,0,0,0,12,2,2,14,5.166666666666667,2,6,4.2,2,14,6.0,2,0,0,0,0,2,0,25,0,10,1,4,1,7,2,16,160,0,0,7,4,0,0,0,27,26,8,0,0,0,1,2,0,1,0,136,42,27,924,0.19696969696969696,1,15,36,0,0,18,2,0.1,1
25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,3,6,4.75,3,6,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,105,0.9428571428571428,2,0,1,0,0,94,0,0.0,1
29,20,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,2,9,4.4,2,9,4.25,0,0,0,0,0,0,0,0,19,0,38,0,10,26,0,272,0,1,68,123,0,0,4,8,0,0,0,272,272,0,0,0,0,1,0,0,0,0,0,2,14,1060,0.42547169811320756,4,132,1,2,0,31,19,0.38,0
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.3333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,7,4.333333333333333,2,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,13,5.75,3,13,6.333333333333333,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,2,1,3,29,0,0,0,4,0,0,0,8,8,1,0,2,0,0,0,0,4,0,7,2,26,1009,0.34291377601585726,1,91,106,2,0,6,0,0.0,1
81,12,0,2,0,0,1,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,1,1,1,0.09876543209876543,0.0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,2,39,9.0,2,5,3.3333333333333335,13,13,13.0,0,0,0,0,0,14,0,10,1,15,14,0,49,1,4,163,271,0,0,1,13,0,0,0,50,50,0,0,18,0,0,0,0,1,0,4,1,21,2332,0.22898799313893653,21,40,0,3,0,192,14,0.06796116504854369,0
36,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,13,7.5,3,9,6.0,0,0,0,0,0,0,0,0,22,0,28,79,13,8,2,11,3,0,92,182,0,0,1,8,1,0,1,20,17,4,0,10,0,1,0,7,1,1,21,3,16,1069,0.21515434985968196,6,4,1,9,0,108,22,0.16923076923076924,0
27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,8,5.25,3,8,5.333333333333333,0,0,0,0,0,0,0,0,29,0,11,0,5,9,0,0,0,1,0,70,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,634,0.28391167192429023,10,9,7,0,0,0,29,1.0,0
24,16,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,8,4.75,3,8,4.666666666666667,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0.42857142857142855,1,0,0,0,0,3,0,0.0,1
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,6,4.25,3,6,4.0,0,0,0,0,0,0,0,0,27,0,19,0,12,9,0,0,0,2,11,61,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,498,0.25301204819277107,1,4,4,0,0,5,27,0.84375,0
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.2777777777777778,0.5,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,6,4.333333333333333,3,6,4.5,0,0,0,0,0,0,0,0,5,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0.65,2,0,1,0,0,0,5,1.0,1
34,14,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,11,7.0,2,11,6.5,10,10,10.0,0,1,0,0,0,128,0,5,0,1,2,0,0,1,0,126,246,0,0,1,1,0,0,0,6,6,0,0,0,0,0,0,1,0,0,0,0,7,580,0.2396551724137931,0,2,1,9,5,3,128,0.9770992366412213,0
59,14,0,2,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,3,10,2,2,11,4.6,2,11,6.5,2,7,4.142857142857143,1,0,0,1,0,0,0,0,0,2,2,1,5,1,0,3,2,0,0,0,0,0,0,0,7,5,3,0,1,0,0,0,0,0,0,5,0,8,103,0.1553398058252427,1,62,0,1,0,6,0,0.0,1
51,32,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,6,2,3,19,7.333333333333333,3,19,10.0,3,6,4.5,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,7,21,0.38095238095238093,1,0,1,0,0,2,0,0.0,1
89,14,0,3,13,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,19,3,1,6,3.6315789473684212,3,6,4.0,1,6,3.466666666666667,0,1,0,1,1,54,0,23,7,13,4,0,0,1,1,28,114,0,0,1,1,0,6,6,1,1,0,0,1,0,1,0,0,1,1,0,0,22,836,0.2619617224880383,1,22,0,26,0,9,54,0.8571428571428571,0
47,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,1,1,0.2127659574468085,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,2,2,10,4.75,2,4,2.75,5,10,7.333333333333333,0,0,1,0,0,152,0,9,0,34,108,0,0,0,4,9,26,0,0,2,5,0,0,0,2,2,0,0,0,0,0,0,0,5,0,3,9,20,545,0.5027522935779817,35,15,0,140,0,12,152,0.926829268292683,1
39,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,3,1,5,3,3,11,6.4,3,11,5.666666666666667,10,10,10.0,0,0,0,0,0,44,0,23,0,5,0,0,0,0,0,5,77,0,0,13,5,0,0,0,3,3,0,0,0,0,1,0,0,5,0,20,20,21,921,0.496199782844734,3,11,5,0,0,3,44,0.9361702127659575,0
66,13,0,2,8,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,1,0.015151515151515152,0.0,0,0,0,0,0,1,0,0,0,0,0,0,13,3,1,7,3.923076923076923,3,5,3.6666666666666665,1,7,3.888888888888889,1,0,0,1,0,102,0,18,4,34,53,0,0,0,0,22,271,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,5,47,35,1433,0.18143754361479414,22,68,36,1,0,4,102,0.9622641509433962,0
22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.2727272727272727,0.42857142857142855,0,0,0,0,0,1,0,0,0,0,1,1,4,3,2,7,4.0,2,7,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
22,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2,7,4.25,2,7,4.0,0,0,0,0,0,0,0,0,7,0,6,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0.5517241379310345,3,1,0,0,0,4,7,0.6363636363636364,0
433,14,0,4,0,0,0,0,0,0,0,0,125,3,0,1,0,0,0,0,2,2,1,1,1,0.23325635103926096,0.0,0,0,1,0,0,1,0,0,0,0,0,0,132,3,2,9,2.25,3,6,4.0,2,9,2.1875,0,0,0,0,0,12,0,6,7,16,7,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7,0,5,11,15,184,0.5054347826086957,1,8,2,9,0,12,12,0.5,0
26,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,3,5,4.0,3,4,3.3333333333333335,5,5,5.0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,37,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,132,0.08333333333333333,1,0,0,0,0,5,0,0.0,0
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,5,4.0,3,5,3.6666666666666665,0,0,0,0,0,0,0,0,57,0,21,0,6,25,0,0,0,0,36,98,0,0,1,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,15,904,0.22566371681415928,4,51,0,0,0,1,57,0.9827586206896551,0
24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.16666666666666666,0.26666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,4,2,1,9,4.5,1,9,4.333333333333333,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0,2,0,40,43,0,0,0,13,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,1,13,2323,0.839431769263883,12,0,38,0,0,68,0,0.0,1
25,13,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,10,4.75,2,10,6.0,2,2,2.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,110,0.6545454545454545,1,4,0,0,0,7,1,0.125,1
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.3333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,7,4.333333333333333,2,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
38,12,0,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,3,11,6.2,3,8,5.5,0,0,0,0,1,0,0,0,10,0,11,0,5,6,0,2,1,1,1,84,0,0,0,12,0,0,0,3,0,0,0,1,0,0,0,0,0,1,1,0,13,295,0.09830508474576272,1,5,8,0,0,1,10,0.9090909090909091,0
28,15,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,11,5.5,3,11,7.0,3,3,3.0,0,1,0,0,0,74,0,8,3,22,9,0,0,1,0,5,37,0,0,1,8,0,0,0,1,1,0,0,0,0,1,0,0,12,1,3,0,14,589,0.23429541595925296,27,7,22,15,0,3,74,0.961038961038961,1
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.16666666666666666,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,4.333333333333333,3,6,4.5,0,0,0,0,0,0,0,0,1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.37662337662337664,1,1,1,6,0,8,1,0.1111111111111111,1
21,12,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.3333333333333333,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,8,5.333333333333333,3,8,5.5,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,1,0,2,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,14,93,0.3225806451612903,4,30,1,2,0,10,0,0.0,1
20,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2,6,3.5,2,6,3.3333333333333335,0,0,0,0,0,0,0,0,6,0,8,0,18,30,0,0,0,1,19,52,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,276,12,583,0.2950257289879931,2,20,0,0,0,56,6,0.0967741935483871,1
28,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.03571428571428571,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,2,9,4.4,3,9,5.0,2,2,2.0,0,0,0,0,0,158,0,32,0,5,7,0,2,4,3,191,227,0,0,1,9,0,0,0,7,7,0,0,14,0,1,0,4,0,0,0,0,17,3280,0.14329268292682926,3,82,4,35,0,78,158,0.6694915254237288,0
35,14,0,3,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,6,3,3,7,4.5,3,6,4.0,0,0,0,0,0,0,0,0,26,0,5,0,1,14,0,0,0,0,3,5,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,14,100,0.45,1,7,1,0,0,1,26,0.9629629629629629,0
23,10,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,0.043478260869565216,0.0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,1,6,3.4,3,6,4.5,1,2,1.5,0,0,0,0,0,8,0,35,0,4,13,0,0,1,3,8,106,0,0,1,8,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,9,16,579,0.16580310880829016,7,4,0,0,0,34,8,0.19047619047619047,0
19,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2,1,4,3,3,4,3.25,3,3,3.0,0,0,0,0,0,0,0,0,17,0,30,0,3,4,0,0,0,1,12,107,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,472,0.125,2,13,1,0,0,5,17,0.7727272727272727,0
116,17,0,2,6,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,1,1,1,0.1810344827586207,0.0,0,0,0,0,0,0,1,0,0,0,0,0,17,2,2,12,5.764705882352941,2,8,5.0,2,12,6.0,0,0,0,1,0,3,0,5,0,20,12,0,0,3,0,48,537,0,0,1,0,1,0,1,3,3,0,0,0,0,0,0,4,0,0,2,0,31,2403,0.10403662089055347,3,28,26,0,0,64,3,0.04477611940298507,1
42,15,0,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,11,4.714285714285714,3,11,7.0,0,0,0,1,0,0,0,0,1,0,17,0,17,6,0,0,2,0,29,73,0,0,4,7,0,0,0,4,4,0,0,3,0,1,0,0,1,0,0,0,14,445,0.18651685393258427,5,0,1,0,0,40,1,0.024390243902439025,0
55,27,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,23,8.0,3,23,13.0,4,7,5.666666666666667,0,0,0,0,0,2,0,2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,6,33,0.45454545454545453,1,0,1,1,0,0,2,1.0,1
20,13,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,1,7,3.75,1,7,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0,2,0,40,43,0,0,0,13,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,1,13,1663,0.777510523150932,12,0,26,0,0,68,0,0.0,1
33,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,6,3,3,6,4.333333333333333,3,6,4.0,3,6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,11,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0.3888888888888889,0.6363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,7,4.666666666666667,3,7,5.0,0,0,0,0,0,0,0,0,1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.37662337662337664,1,1,1,6,0,8,1,0.1111111111111111,1
31,13,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.12903225806451613,0.3076923076923077,0,0,0,0,0,1,0,0,0,1,1,1,6,2,3,6,4.0,3,4,3.6666666666666665,3,6,4.5,0,0,0,1,0,2,0,23,223,10,2,0,0,0,0,10,278,0,0,0,20,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,15,784,0.15051020408163265,0,15,1,0,0,16,2,0.1111111111111111,0
82,18,0,2,6,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,1,1,0.0975609756097561,0.0,0,0,0,0,0,1,0,0,0,0,0,0,14,2,2,8,4.714285714285714,3,8,5.333333333333333,2,7,4.5,1,0,0,0,0,35,0,7,0,5,9,0,0,0,0,0,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,257,0.42023346303501946,10,8,7,0,0,0,35,1.0,0
21,14,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0.47619047619047616,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,10,5.666666666666667,3,10,6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0.5384615384615384,0,0,0,0,0,0,0,0,1
32,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.1875,0.42857142857142855,0,0,0,0,0,1,0,0,0,0,1,1,6,3,2,7,4.166666666666667,2,7,4.0,4,5,4.5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
192,20,0,2,0,0,1,3,0,4,3,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.2604166666666667,0.0,0,0,0,0,0,1,0,0,0,0,0,0,12,3,3,92,14.833333333333334,3,12,6.0,0,0,0,0,0,0,0,0,125,0,10,0,16,1,0,78,5,1,301,196,0,0,2,7,0,0,0,101,100,19,0,36,0,1,0,0,0,0,1,11,29,2384,0.236996644295302,2,5,7,2,0,196,125,0.3894080996884735,0
