f56_https_resources,f57_http_resources,f58_external_domains_count,f59_relative_urls,f60_inline_scripts,f61_external_scripts,f62_password_inputs,f63_hidden_inputs,f64_forms_count,f65_iframe_count,f66_images_count,f67_links_count,f68_redirect_meta,f69_language_mismatch,f70_h1_count,f71_h2_count,f72_js_cookies_set,f73_js_cookies_read,f74_total_cookies,f75_input_fields_total,f76_input_fields_without_labels,f77_input_fields_suspicious_names,f78_favicon_mismatch,f79_logo_count,f80_has_ssl_seal,f81_has_copyright,f82_data_uri_count,f83_javascript_uri_count,f84_urgent_words_count,f85_form_action_external,f86_password_related_words,f87_security_related_words,f88_dom_depth,f89_dom_nodes,f90_dom_leaf_ratio,f91_external_css,f92_inline_styles,f93_style_tags,f94_inline_events,f95_obfuscated_events,f96_internal_resources,f97_external_resources,f98_external_resource_ratio,is_phishing
176,0,23,0,18,56,0,0,0,1,58,301,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,15,0,2,17,21,1837,0.23189983669025585,26,61,5,0,0,0,176,1.0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
18,0,13,0,5,24,0,0,1,1,3,48,0,0,1,4,0,0,0,1,1,0,0,0,0,1,0,0,8,0,66,6,22,465,0.2645161290322581,1,1,9,0,0,33,18,0.35294117647058826,False
18,0,13,0,5,24,0,0,1,1,3,48,0,0,1,4,0,0,0,1,1,0,0,0,0,1,0,0,8,0,66,6,22,465,0.2645161290322581,1,1,9,0,0,33,18,0.35294117647058826,False
5,0,24,51,21,15,2,40,16,5,56,194,0,0,1,1,0,0,0,81,54,6,0,7,0,1,0,6,29,1,26,9,22,1560,0.28525641025641024,17,27,2,14,3,93,5,0.05102040816326531,False
104,0,14,8,9,9,0,0,0,1,80,190,0,0,1,10,0,0,0,0,0,0,0,12,0,1,0,0,4,0,3,20,17,1146,0.19982547993019198,7,1,3,0,0,9,104,0.9203539823008849,False
83,0,15,8,9,9,0,0,0,1,59,195,0,0,1,6,0,0,0,0,0,0,0,2,0,1,0,0,4,0,3,33,15,973,0.20966084275436794,7,1,3,0,0,9,83,0.9021739130434783,False
81,0,14,8,9,9,0,0,0,1,57,190,0,0,1,3,0,0,0,0,0,0,0,2,0,1,0,0,4,0,3,19,17,940,0.2,7,1,3,0,0,9,81,0.9,False
0,0,2,1,2,1,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,12,100,0.12,3,15,0,0,0,5,0,0.0,False
0,0,1,1,1,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,43,0.20930232558139536,3,2,0,0,0,6,0,0.0,False
0,0,6,1,2,1,0,0,0,0,0,25,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,1,12,13,283,0.07420494699646643,3,5,1,0,0,5,0,0.0,False
28,0,19,106,4,2,0,0,0,0,10,268,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,212,18,20,965,0.17098445595854922,1,123,1,0,0,0,28,1.0,False
24,0,19,106,4,2,0,0,0,0,10,263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,212,18,20,911,0.1602634467618002,1,115,1,0,0,0,24,1.0,False
11,0,11,0,9,9,0,0,0,1,20,60,0,0,0,4,0,0,0,0,0,0,0,6,0,1,0,0,2,0,0,3,20,454,0.21585903083700442,2,1,1,0,0,26,11,0.2972972972972973,False
11,0,11,0,9,9,0,0,0,1,20,60,0,0,0,4,0,0,0,0,0,0,0,6,0,1,0,0,2,0,0,3,20,454,0.21585903083700442,2,1,1,0,0,26,11,0.2972972972972973,False
18,0,9,0,8,2,0,0,0,0,4,38,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,8,32,402,0.1865671641791045,2,7,1,0,0,2,18,0.9,False
17,0,9,0,9,2,0,0,0,0,3,137,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,8,25,544,0.14705882352941177,2,4,1,0,0,2,17,0.8947368421052632,False
22,0,9,0,9,2,0,0,0,0,8,177,0,0,1,3,0,0,0,1,1,0,0,2,0,0,0,0,9,0,1,8,26,771,0.14137483787289234,2,10,1,0,0,2,22,0.9166666666666666,False
6,0,10,50,5,2,0,0,1,0,6,85,0,0,1,6,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,14,323,0.1609907120743034,2,2,0,0,0,12,6,0.3333333333333333,False
6,0,10,50,5,2,0,0,1,0,6,85,0,0,1,6,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,14,323,0.1609907120743034,2,2,0,0,0,12,6,0.3333333333333333,False
6,0,10,50,5,2,0,0,1,0,6,85,0,0,1,6,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,14,323,0.1609907120743034,2,2,0,0,0,12,6,0.3333333333333333,False
42,0,16,3,9,16,0,1,1,0,8,62,0,0,1,1,0,0,0,6,4,0,0,0,0,0,0,0,0,1,3,16,11,255,0.24705882352941178,7,1,11,0,0,3,42,0.9333333333333333,False
42,0,15,3,9,16,0,1,1,0,8,58,0,0,1,1,0,0,0,6,4,0,0,0,0,0,0,0,0,1,3,16,11,332,0.1897590361445783,7,1,11,0,0,3,42,0.9333333333333333,False
1,0,96,17,5,6,0,0,1,0,5,179,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,14,562,0.199288256227758,7,14,0,1,0,17,1,0.05555555555555555,False
1,0,96,17,5,6,0,0,1,0,5,179,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,14,546,0.20512820512820512,7,13,0,1,0,17,1,0.05555555555555555,False
9,0,15,5,9,4,0,0,2,0,13,143,0,0,1,6,0,0,0,2,2,0,0,3,0,1,0,0,6,0,0,4,20,742,0.1940700808625337,2,22,6,0,0,23,9,0.28125,False
5,0,15,9,11,4,0,0,4,4,64,196,0,0,0,3,0,0,0,6,4,2,0,3,0,1,0,0,4,0,0,10,16,1250,0.1904,2,18,5,0,0,33,5,0.13157894736842105,False
28,0,6,17,5,16,0,2,1,0,6,28,0,1,0,1,1,0,1,3,3,0,0,0,0,1,0,1,0,0,0,0,13,218,0.41284403669724773,2,23,1,0,0,14,28,0.6666666666666666,False
59,0,76,56,23,17,0,1,2,1,31,320,0,1,0,0,0,0,0,5,4,0,0,0,0,1,0,1,2,0,0,2,20,1069,0.15154349859681945,9,24,2,0,0,16,59,0.7866666666666666,False
28,0,6,17,5,16,0,2,1,0,6,28,0,1,0,1,1,0,1,3,3,0,0,0,0,1,0,1,0,0,0,0,13,218,0.41284403669724773,2,23,1,0,0,14,28,0.6666666666666666,False
165,0,11,2,20,35,0,0,0,1,64,169,0,0,0,51,0,0,0,3,3,0,0,3,0,1,0,0,2,0,0,21,32,1735,0.16253602305475504,50,18,12,2,0,2,165,0.9880239520958084,False
165,0,11,2,20,35,0,0,0,1,64,169,0,0,0,51,0,0,0,3,3,0,0,3,0,1,0,0,2,0,0,21,32,1735,0.16253602305475504,50,18,12,2,0,2,165,0.9880239520958084,False
10,0,15,2,12,5,0,1,1,0,10,78,0,0,1,3,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,10,340,0.34411764705882353,1,8,1,0,0,12,10,0.45454545454545453,False
14,0,11,0,9,3,0,1,1,0,30,93,0,0,0,31,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,3,10,518,0.35714285714285715,1,1,2,0,0,32,14,0.30434782608695654,False
10,0,15,2,12,5,0,1,1,0,10,78,0,0,1,3,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,10,340,0.34411764705882353,1,8,1,0,0,12,10,0.45454545454545453,False
0,0,13,1,1,2,0,1,3,0,10,82,0,0,1,14,0,0,0,3,3,0,0,4,0,1,0,0,0,0,0,5,18,736,0.20108695652173914,1,6,0,0,0,16,0,0.0,False
0,0,8,1,1,2,0,0,2,0,6,53,0,0,1,4,0,0,0,2,2,0,0,4,0,1,0,0,0,0,0,1,18,500,0.202,1,2,0,0,0,12,0,0.0,False
0,0,8,1,1,2,0,0,2,0,6,45,0,0,1,1,0,0,0,2,2,0,0,4,0,1,0,0,0,0,0,0,18,454,0.21806167400881057,1,2,0,0,0,12,0,0.0,False
146,0,16,0,21,19,0,0,2,0,135,58,0,0,1,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5,12,887,0.3201803833145434,9,151,0,0,0,29,146,0.8342857142857143,False
22,0,17,0,31,25,0,0,3,0,11,56,0,0,1,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,26,15,537,0.2569832402234637,14,23,0,0,0,40,22,0.3548387096774194,False
26,0,16,0,20,20,0,1,3,0,15,70,0,0,1,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,3,15,453,0.2229580573951435,10,15,0,0,0,31,26,0.45614035087719296,False
72,0,28,2,11,7,0,6,2,2,104,339,0,0,0,111,0,0,0,8,8,0,0,3,0,1,0,0,2,1,0,6,22,1553,0.11654861558274308,5,36,0,5,0,64,72,0.5294117647058824,False
7,0,12,0,14,8,0,1,6,0,13,170,0,0,1,8,0,0,0,5,5,1,0,1,0,1,0,0,0,0,31,0,22,1610,0.1298136645962733,1,3,1,1,0,25,7,0.21875,False
7,0,12,0,14,8,0,1,6,0,13,170,0,0,1,8,0,0,0,5,5,1,0,1,0,1,0,0,0,0,31,0,22,1610,0.1298136645962733,1,3,1,1,0,25,7,0.21875,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0.0,False
25,0,23,22,9,15,0,0,0,2,8,43,0,0,1,4,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,3,13,374,0.339572192513369,0,5,5,1,0,26,25,0.49019607843137253,False
4,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0.6470588235294118,3,0,0,0,0,2,4,0.6666666666666666,False
4,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0.6470588235294118,3,0,0,0,0,2,4,0.6666666666666666,False
2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0.7083333333333334,1,0,0,0,0,2,2,0.5,False
11,0,3,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,47,0.6170212765957447,1,0,0,0,0,0,11,1.0,False
4,0,4,4,5,4,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,69,0.2463768115942029,2,5,0,0,0,4,4,0.5,False
3,0,11,2,2,11,0,0,0,0,7,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,471,0.20169851380042464,2,60,1,0,0,28,3,0.0967741935483871,False
3,0,11,2,2,11,0,0,0,0,7,133,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,471,0.20169851380042464,2,60,1,0,0,28,3,0.0967741935483871,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
13,0,6,0,4,4,0,2,1,0,4,18,0,0,0,2,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,17,11,94,0.26595744680851063,5,7,3,0,0,3,13,0.8125,False
5,0,9,3,20,5,0,2,1,1,11,225,0,0,2,14,0,0,0,6,3,1,0,4,0,1,0,0,8,0,4,124,17,889,0.09336332958380203,2,52,4,4,0,16,5,0.23809523809523808,False
5,0,9,3,20,5,0,2,1,1,11,225,0,0,2,14,0,0,0,6,3,1,0,4,0,1,0,0,8,0,4,124,17,889,0.09336332958380203,2,52,4,4,0,16,5,0.23809523809523808,False
6,0,14,0,6,11,0,4,2,0,1,141,0,0,1,18,0,0,0,10,6,0,0,0,0,1,0,0,0,0,0,1,12,609,0.15270935960591134,5,8,0,1,0,19,6,0.24,False
13,0,10,0,3,1,0,0,0,0,24,82,0,0,1,5,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,18,562,0.35231316725978645,1,16,1,0,0,20,13,0.3939393939393939,False
13,0,10,0,3,1,0,0,0,0,24,82,0,0,1,5,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,18,562,0.35231316725978645,1,16,1,0,0,20,13,0.3939393939393939,False
24,0,25,0,4,7,0,0,0,1,12,85,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,834,0.20983213429256595,3,0,0,0,0,4,24,0.8571428571428571,False
24,0,25,0,4,7,0,0,0,1,12,85,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,834,0.20983213429256595,3,0,0,0,0,4,24,0.8571428571428571,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0.0,False
0,0,14,0,4,13,0,0,0,0,40,88,0,0,1,2,0,0,0,0,0,0,0,3,0,1,0,0,3,0,0,10,21,636,0.12735849056603774,3,44,0,0,0,63,0,0.0,False
0,0,14,0,4,13,0,0,0,0,40,88,0,0,1,2,0,0,0,0,0,0,0,3,0,1,0,0,3,0,0,10,21,636,0.12735849056603774,3,44,0,0,0,63,0,0.0,False
7,0,18,0,5,9,0,0,0,4,45,98,0,0,1,9,0,0,0,0,0,0,0,7,0,1,0,0,6,0,0,10,21,882,0.12471655328798185,2,47,0,0,0,60,7,0.1044776119402985,False
68,0,6,0,17,22,0,0,0,1,35,38,0,0,1,5,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,18,24,782,0.3567774936061381,4,80,2,0,0,44,68,0.6071428571428571,False
68,0,6,0,17,22,0,0,0,1,35,38,0,0,1,5,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,18,24,782,0.3567774936061381,4,80,2,0,0,44,68,0.6071428571428571,False
68,0,6,0,17,22,0,0,0,1,35,38,0,0,1,5,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,18,24,782,0.3567774936061381,4,80,2,0,0,44,68,0.6071428571428571,False
7,0,18,2,20,7,0,2,2,0,12,187,0,0,1,9,0,0,0,4,4,1,0,0,0,1,0,1,2,1,0,4,18,1432,0.2297486033519553,1,12,5,0,0,17,7,0.2916666666666667,False
7,0,18,2,20,7,0,2,2,0,15,183,0,0,1,8,0,0,0,4,4,1,0,0,0,1,0,1,2,1,0,3,20,1455,0.24948453608247423,1,12,5,0,0,20,7,0.25925925925925924,False
8,0,19,2,19,7,0,0,1,0,17,274,0,0,0,11,0,0,0,1,1,0,0,0,0,1,0,0,3,1,0,16,24,2061,0.21639980591945657,1,31,5,0,0,22,8,0.26666666666666666,False
186,0,29,6,28,29,0,0,1,2,138,384,0,0,0,36,0,0,0,1,0,0,0,2,1,0,0,0,1,1,0,100,15,1949,0.19497178040020524,8,3,7,0,0,6,186,0.96875,False
81,0,15,0,17,17,0,2,2,0,38,284,0,0,0,0,0,0,0,6,6,1,0,0,0,1,0,8,3,1,0,1,26,1361,0.16678912564290962,9,69,0,0,0,0,81,1.0,False
85,0,18,11,30,31,0,1,1,3,24,165,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,9,24,1,0,1,28,1034,0.21179883945841393,14,48,1,0,0,12,85,0.8762886597938144,False
85,0,21,11,29,33,0,1,1,3,24,110,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,24,1,0,2,30,902,0.2516629711751663,12,24,1,0,0,12,85,0.8762886597938144,False
41,0,23,0,23,4,0,0,0,0,3,107,0,0,2,2,2,0,2,2,2,0,0,0,0,1,0,0,5,0,4,21,20,644,0.2204968944099379,3,0,0,0,0,3,41,0.9318181818181818,False
46,0,33,44,2,30,0,0,0,0,22,46,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,2,30,931,0.2588614393125671,10,54,2,0,0,67,46,0.40707964601769914,False
43,0,28,0,24,4,0,0,0,1,4,149,0,0,1,4,2,0,2,2,2,0,0,0,0,1,0,0,5,0,4,21,20,768,0.20052083333333334,3,0,0,0,0,3,43,0.9347826086956522,False
3,0,34,0,5,1,0,1,1,1,9,98,0,0,1,9,0,0,0,2,0,0,0,0,0,1,0,0,5,0,0,0,17,513,0.16764132553606237,1,23,0,0,0,15,3,0.16666666666666666,False
3,0,34,0,5,1,0,1,1,1,9,98,0,0,1,9,0,0,0,2,0,0,0,0,0,1,0,0,5,0,0,0,17,513,0.16764132553606237,1,23,0,0,0,15,3,0.16666666666666666,False
32,0,30,1,20,28,0,0,0,0,6,261,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,10,0,4,10,23,1841,0.16295491580662683,1,37,0,0,0,33,32,0.49230769230769234,False
32,0,30,1,19,29,0,0,0,0,6,261,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,10,0,4,10,23,1841,0.1634980988593156,1,37,0,0,0,34,32,0.48484848484848486,False
32,0,30,1,19,29,0,0,0,0,6,261,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,10,0,4,10,23,1841,0.1634980988593156,1,37,0,0,0,34,32,0.48484848484848486,False
74,0,25,3,23,10,0,4,0,1,67,145,0,0,1,4,0,0,0,5,5,0,0,1,0,1,0,1,0,0,0,2,33,691,0.26049204052098407,3,2,0,1,0,11,74,0.8705882352941177,False
86,0,26,3,23,10,0,4,0,1,79,159,0,0,1,6,0,0,0,5,5,0,0,1,0,1,0,1,0,0,0,2,22,767,0.25554106910039115,3,3,0,1,0,11,86,0.8865979381443299,False
117,0,24,2,22,9,0,4,0,1,111,190,0,0,2,31,0,0,0,5,5,0,0,1,0,1,0,1,0,0,0,1,18,911,0.2239297475301866,3,5,0,13,0,11,117,0.9140625,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
12,0,24,0,4,9,0,6,0,1,26,89,0,0,0,5,0,0,0,6,6,0,0,1,0,1,0,0,0,0,0,3,14,510,0.20588235294117646,3,4,0,5,0,35,12,0.2553191489361702,False
36,0,23,0,15,14,0,6,0,4,104,75,0,0,1,2,0,0,0,6,6,0,0,36,0,1,0,0,0,0,0,23,16,840,0.22976190476190475,4,12,9,5,0,97,36,0.2706766917293233,False
36,0,23,0,15,14,0,6,0,4,104,75,0,0,1,2,0,0,0,6,6,0,0,36,0,1,0,0,0,0,0,23,16,840,0.22976190476190475,4,12,9,5,0,97,36,0.2706766917293233,False
273,0,4,1,29,7,0,3,1,1,257,537,0,0,1,0,0,0,0,17,15,0,0,0,0,0,0,0,0,0,1,1,25,3428,0.1306884480746791,5,20,4,0,0,2,273,0.9927272727272727,False
14,0,4,1,15,6,0,0,1,1,0,27,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,15,172,0.23255813953488372,4,7,3,0,0,2,14,0.875,False
10,0,3,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,55,0.6909090909090909,0,0,1,0,0,1,10,0.9090909090909091,False
15,0,5,0,11,5,0,0,1,1,9,24,0,0,1,4,0,0,0,1,1,0,0,1,0,1,0,0,0,0,11,6,15,350,0.26857142857142857,0,1,1,0,0,10,15,0.6,False
28,0,8,0,14,5,0,0,2,1,133,151,0,0,1,5,0,0,0,2,2,0,0,1,0,1,0,0,0,0,11,6,17,1572,0.17302798982188294,0,1,2,0,0,122,28,0.18666666666666668,False
78,0,16,0,28,28,0,0,0,1,4,366,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,1070,0.33271028037383177,38,2,0,36,0,2,78,0.975,False
78,0,16,0,28,28,0,0,0,1,4,366,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,1070,0.33271028037383177,38,2,0,36,0,2,78,0.975,False
78,0,16,0,28,28,0,0,0,1,4,366,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,1070,0.33271028037383177,38,2,0,36,0,2,78,0.975,False
93,0,11,516,21,8,3,2,4,0,474,615,0,0,1,3,0,0,0,17,15,9,0,1,0,1,0,51,0,1,7,6,19,3316,0.24879372738238842,2,461,2,298,0,393,93,0.19135802469135801,False
93,0,11,516,21,8,3,2,4,0,474,615,0,0,1,3,0,0,0,17,15,9,0,1,0,1,0,51,0,1,7,6,19,3316,0.24879372738238842,2,461,2,298,0,393,93,0.19135802469135801,False
2,0,2,0,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,103,0.8058252427184466,1,1,0,0,0,52,2,0.037037037037037035,False
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0.2857142857142857,0,0,1,0,0,0,0,0.0,False
5,0,31,3,23,18,0,11,6,0,96,367,0,0,0,28,0,0,0,19,19,2,0,0,0,1,0,19,15,0,0,3,25,3213,0.18549642079053844,5,196,0,0,0,36,5,0.12195121951219512,False
5,0,31,3,23,18,0,11,6,0,96,367,0,0,0,28,0,0,0,19,19,2,0,0,0,1,0,19,15,0,0,3,25,3213,0.18549642079053844,5,196,0,0,0,36,5,0.12195121951219512,False
56,0,21,0,6,24,0,0,0,0,40,84,0,0,1,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,17,879,0.2161547212741752,4,91,0,0,0,1,56,0.9824561403508771,False
57,0,21,0,6,25,0,0,0,0,36,98,0,0,1,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,15,904,0.22566371681415928,4,51,0,0,0,1,57,0.9827586206896551,False
57,0,21,0,6,25,0,0,0,0,36,98,0,0,1,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,15,904,0.22566371681415928,4,51,0,0,0,1,57,0.9827586206896551,False
2,0,17,0,1,18,0,0,0,1,48,109,0,0,1,7,0,0,0,0,0,0,0,20,0,1,0,0,0,0,1,4,16,1037,0.22082931533269046,1,119,2,0,0,79,2,0.024691358024691357,False
2,0,17,0,1,18,0,0,0,1,48,109,0,0,1,7,0,0,0,0,0,0,0,20,0,1,0,0,0,0,1,4,16,1037,0.22082931533269046,1,119,2,0,0,79,2,0.024691358024691357,False
74,0,3,1,5,6,0,0,0,1,74,100,0,0,1,4,0,0,0,2,2,0,0,1,0,1,0,0,2,0,0,0,16,556,0.21762589928057555,2,27,0,12,0,18,74,0.8043478260869565,False
74,0,3,1,5,6,0,0,0,1,74,97,0,0,1,3,0,0,0,2,2,0,0,1,0,1,0,0,1,0,0,30,16,542,0.22324723247232472,2,24,0,12,0,18,74,0.8043478260869565,False
74,0,4,1,5,6,0,0,0,1,74,99,0,0,1,3,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,16,547,0.22120658135283364,2,26,0,12,0,18,74,0.8043478260869565,False
76,0,12,0,12,37,0,0,0,0,66,110,0,0,2,4,0,0,0,1,1,1,0,6,0,1,0,0,0,0,0,2,17,1085,0.23870967741935484,2,19,2,0,0,57,76,0.5714285714285714,False
243,0,21,0,10,30,0,0,0,0,249,239,0,0,0,7,0,0,0,7,7,1,0,10,0,1,0,1,11,0,5,9,18,2610,0.2042145593869732,1,23,2,0,0,59,243,0.804635761589404,False
78,0,15,0,12,38,0,0,0,0,68,91,0,0,1,0,0,0,0,1,1,1,0,6,0,1,0,0,0,0,0,1,17,1069,0.2488306828811974,2,19,2,0,0,58,78,0.5735294117647058,False
1,0,10,0,2,20,0,0,0,0,4,24,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,17,300,0.27666666666666667,1,8,80,0,0,28,1,0.034482758620689655,False
1,0,11,0,2,24,0,0,0,0,13,27,0,0,1,8,0,0,0,0,0,0,0,3,0,1,0,0,3,0,0,0,16,588,0.22448979591836735,1,21,153,0,0,41,1,0.023809523809523808,False
1,0,10,0,2,24,0,0,0,0,4,25,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,17,348,0.27873563218390807,1,8,94,0,0,32,1,0.030303030303030304,False
20,0,16,0,7,6,0,0,0,4,188,252,0,0,2,21,0,0,0,2,2,0,0,7,1,1,0,0,22,0,0,40,13,1610,0.1670807453416149,7,66,0,51,0,196,20,0.09259259259259259,False
20,0,16,0,7,6,0,0,0,4,188,252,0,0,2,21,0,0,0,2,2,0,0,7,1,1,0,0,22,0,0,40,13,1610,0.1670807453416149,7,66,0,51,0,196,20,0.09259259259259259,False
49,0,18,5,14,10,1,1,3,0,22,128,0,0,7,0,0,0,0,12,12,4,0,2,0,1,0,4,5,0,13,1,12,478,0.25523012552301255,5,23,1,3,0,0,49,1.0,False
33,0,23,0,8,7,1,3,4,0,8,89,0,0,11,0,0,0,0,15,15,4,0,2,0,1,0,0,0,1,13,1,12,374,0.1657754010695187,5,12,0,3,0,0,33,1.0,False
51,0,19,0,13,7,1,3,4,0,22,73,0,0,8,0,0,0,0,15,15,4,0,2,0,1,0,0,0,1,13,3,12,410,0.2951219512195122,9,15,1,3,0,0,51,1.0,False
14,0,12,0,1,1,0,0,0,0,78,68,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,5,15,1130,0.5539823008849557,1,5,0,0,0,71,14,0.16470588235294117,False
14,0,12,0,1,1,0,0,0,0,78,66,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,15,1108,0.555956678700361,1,5,0,0,0,71,14,0.16470588235294117,False
14,0,12,0,1,1,0,0,0,0,78,68,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,5,15,1130,0.5539823008849557,1,5,0,0,0,71,14,0.16470588235294117,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
2,0,8,0,16,0,0,3,1,0,3,21,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0,1,1,20,492,0.21747967479674796,1,39,45,0,0,3,2,0.4,False
0,0,4,0,2,0,0,8,1,0,0,12,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,12,538,0.05018587360594796,0,26,10,0,0,0,0,0.0,False
2,0,8,0,13,0,0,3,1,0,3,21,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0,1,1,20,490,0.22040816326530613,1,38,45,0,0,6,2,0.25,False
1,0,3,1,21,1,1,5,1,0,1,4,1,0,1,0,0,0,0,8,8,1,0,0,0,1,0,0,5,0,10,2,24,597,0.3785594639865997,0,1,5,0,0,1,1,0.5,False
2,0,8,0,15,0,0,3,1,0,3,21,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0,1,1,20,491,0.21792260692464357,1,39,45,0,0,3,2,0.4,False
1,0,3,1,21,1,1,5,1,0,1,4,1,0,1,0,0,0,0,8,8,1,0,0,0,1,0,0,5,0,10,2,24,597,0.3785594639865997,0,1,5,0,0,1,1,0.5,False
